km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,age,selling_price
84000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,6,500000
40000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,4,875000
100000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,5.0,9,210000
120000,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5.0,9,210000
80000,LPG,Individual,Manual,Second Owner,13.45,1086.0,62.1,5.0,10,200000
175000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,9,175000
30000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,3,700000
28000,Petrol,Individual,Automatic,First Owner,18.9,1197.0,81.86,5.0,1,550000
20000,Petrol,Individual,Manual,Second Owner,20.3,1086.0,68.0,5.0,1,420000
89322,Petrol,Individual,Manual,Second Owner,17.0,1197.0,80.0,5.0,11,210000
76000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,5.0,7,175000
70000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,8,180000
110000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,13,118000
120000,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5.0,13,170000
110000,Petrol,Individual,Manual,Second Owner,18.2,1061.0,64.0,5.0,11,120000
90000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,11,170000
60000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,2,700000
48300,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,6,500000
63000,Petrol,Individual,Automatic,Third Owner,18.9,1061.0,67.0,5.0,13,80000
110000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,12,105000
120000,Diesel,Individual,Manual,Third Owner,26.59,1248.0,74.0,5.0,4,425000
23511,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,3,625000
22512,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,3,640000
120000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,10,180000
120000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,11,155000
100000,Petrol,Individual,Manual,Third Owner,18.9,1061.0,67.0,5.0,13,85000
70000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,9,250000
15000,Petrol,Individual,Automatic,First Owner,17.01,1591.0,121.3,5.0,3,1000000
16500,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5.0,4,350000
50000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,2,740000
19000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,2,300000
50000,Diesel,Individual,Manual,First Owner,21.66,1498.0,108.62,5.0,3,550000
70000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,3,710000
70000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,3,700000
120000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,4,550000
60000,LPG,Individual,Manual,First Owner,19.2,1086.0,68.05,5.0,5,375000
60000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,7.0,5,600000
76000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,7,380000
80000,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796.0,37.0,4.0,22,45000
210000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,8.0,10,450000
128000,Diesel,Individual,Manual,Third Owner,15.96,2523.0,63.0,9.0,5,475000
5000,Petrol,Individual,Manual,First Owner,20.0,999.0,72.0,7.0,1,650000
70000,LPG,Individual,Manual,First Owner,26.2,998.0,58.2,5.0,9,200000
85000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,7,350000
25000,Diesel,Individual,Automatic,First Owner,24.3,1248.0,88.5,5.0,2,911999
15000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,2,650000
30000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,8,350000
80000,Petrol,Individual,Manual,Second Owner,16.8,796.0,34.2,8.0,4,190000
40000,Diesel,Individual,Manual,First Owner,22.0,1582.0,126.2,5.0,1,1200000
160000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,7,305000
108000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,5,850000
120000,Diesel,Individual,Manual,Second Owner,15.0,1896.0,105.0,5.0,9,350000
55000,Petrol,Individual,Manual,Fourth & Above Owner,17.92,1086.0,62.1,5.0,10,180000
110000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.1,7.0,12,200000
110000,Petrol,Individual,Manual,First Owner,19.4,1198.0,86.8,5.0,8,229999
62900,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,14,135000
120000,Diesel,Individual,Manual,Second Owner,19.33,1968.0,138.1,5.0,9,425000
70000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,4,1350000
70000,Diesel,Individual,Manual,Third Owner,10.9,2499.0,143.0,7.0,11,480000
60000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,3,455000
60000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,5,320000
4000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,1,693000
35000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,3,830000
13500,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,4,470000
26000,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.3,5.0,3,1100000
50000,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,5.0,4,325000
50000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,6,215000
25000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,2,560000
30000,Petrol,Individual,Automatic,Second Owner,23.1,998.0,67.04,5.0,3,400000
45000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,3,725000
52442,Petrol,Trustmark Dealer,Manual,Second Owner,18.5,1198.0,86.8,5.0,6,325000
39000,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,5.0,7,229999
42000,Petrol,Dealer,Automatic,First Owner,11.74,1796.0,186.0,5.0,13,400000
34156,Petrol,Dealer,Manual,First Owner,16.47,1198.0,74.0,5.0,5,449000
34152,Petrol,Dealer,Manual,First Owner,18.9,1197.0,81.86,5.0,3,455000
37000,Diesel,Dealer,Automatic,First Owner,18.25,1968.0,187.74,5.0,5,1750000
98000,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,7.0,3,1390000
31000,Petrol,Dealer,Manual,First Owner,15.8,1591.0,121.3,5.0,1,1150000
62841,Petrol,Trustmark Dealer,Manual,First Owner,18.6,1197.0,81.83,5.0,2,650000
38600,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0,4,950000
27654,Diesel,Dealer,Automatic,First Owner,28.4,1248.0,74.02,5.0,2,698000
48698,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0,3,975000
32995,Petrol,Dealer,Automatic,First Owner,20.52,1197.0,81.8,5.0,2,445000
60000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,2,539000
110000,Diesel,Individual,Manual,Fourth & Above Owner,17.8,1248.0,75.0,5.0,10,350000
260000,Diesel,Individual,Manual,Fourth & Above Owner,12.05,2179.0,120.0,8.0,9,550000
130000,Diesel,Individual,Manual,Second Owner,20.45,1461.0,83.8,5.0,5,550000
120000,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5.0,9,330000
80000,Petrol,Individual,Manual,Third Owner,21.1,814.0,55.2,5.0,6,220000
60000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,5.0,7,415000
75000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,13,150000
89000,Petrol,Individual,Manual,Second Owner,15.3,1341.0,83.0,5.0,15,150000
110000,Diesel,Individual,Manual,First Owner,18.1,1493.0,110.0,5.0,13,240000
90000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,11,170000
40000,Diesel,Individual,Manual,Third Owner,28.09,1248.0,88.5,5.0,5,550000
26000,Petrol,Individual,Automatic,First Owner,19.34,1198.0,76.0,5.0,3,500000
120000,Diesel,Individual,Manual,Second Owner,13.0,2489.0,95.0,8.0,9,180000
29000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,6.0,3,360000
120000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,6,400000
70000,Petrol,Individual,Manual,Second Owner,13.2,1495.0,94.0,5.0,11,120000
100000,Diesel,Individual,Manual,Second Owner,24.3,1248.0,88.5,5.0,4,765000
90150,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,4,919999
90000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.05,5.0,2,730000
120000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,4,320000
90000,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0,5,455000
50000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5.0,5,350000
110000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,4,509999
85700,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,5.0,9,175000
178000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,7,325000
70000,Petrol,Individual,Manual,Second Owner,15.2,1193.0,65.0,5.0,9,120000
30000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,6,300000
100000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0,5,500000
25339,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,4,562000
10000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,6,250000
35000,Diesel,Individual,Manual,First Owner,20.65,1248.0,88.7,5.0,3,484999
35000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,7,280000
68000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,7.0,5,571000
40000,Petrol,Individual,Manual,First Owner,18.6,1197.0,85.8,5.0,7,400000
120000,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,5.0,5,295000
25000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,5.0,9,250000
40000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,5,610000
60000,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,5.0,8,175000
70000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,9,204999
80000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,7,750000
41232,Diesel,Dealer,Manual,First Owner,26.59,1248.0,74.0,5.0,3,589000
200000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,8.0,15,310000
63000,Diesel,Dealer,Manual,First Owner,15.3,2956.0,83.8,9.0,4,445000
62000,Diesel,Dealer,Manual,First Owner,21.0,1498.0,74.96,7.0,5,445000
68240,Diesel,Dealer,Manual,First Owner,13.93,2956.0,138.1,7.0,8,450000
78000,Diesel,Dealer,Manual,First Owner,15.4,1997.0,120.0,7.0,12,450000
35000,Petrol,Dealer,Manual,First Owner,18.9,998.0,67.1,5.0,10,200000
9000,Petrol,Dealer,Manual,First Owner,19.1,1197.0,85.8,5.0,2,611000
39000,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0,4,819999
39000,Diesel,Dealer,Manual,First Owner,21.38,1396.0,88.7,5.0,4,825000
92651,Diesel,Dealer,Manual,First Owner,21.7,1498.0,98.96,5.0,5,599000
28000,Petrol,Dealer,Manual,First Owner,16.1,1197.0,85.0,5.0,2,490000
40000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,0,500000
88754,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,7.0,3,1100000
7000,Petrol,Individual,Manual,First Owner,19.4,1194.0,94.93,5.0,1,675000
40000,Diesel,Individual,Manual,First Owner,16.0,2179.0,138.0,7.0,2,1350000
20000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,2,570000
50000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,3,455000
45000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,7,165000
22000,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0,4,925000
100000,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.01,5.0,6,215000
23700,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,4,470000
60000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,3,650000
50000,Diesel,Individual,Manual,First Owner,20.37,1461.0,108.45,5.0,3,900000
100000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,67.0,5.0,11,190000
60000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,3,715000
60000,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.01,5.0,7,227999
40000,Diesel,Individual,Manual,First Owner,25.44,936.0,56.3,5.0,5,200000
110000,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,5.0,3,400000
110000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,4,725000
80000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.05,5.0,6,300000
69500,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0,4,1151000
33000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5.0,6,225000
80000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,4,380000
5000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,1,630000
25000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,6,351000
50000,Diesel,Individual,Manual,Second Owner,20.86,1199.0,75.0,5.0,8,199000
50000,Diesel,Individual,Manual,First Owner,17.6,2179.0,147.94,7.0,3,850000
120000,Diesel,Individual,Manual,Second Owner,18.0,1248.0,75.0,5.0,10,105000
120000,Diesel,Individual,Manual,Third Owner,18.8,1248.0,90.0,5.0,10,300000
80000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0,4,950000
110000,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0,5,430000
80000,Diesel,Individual,Automatic,First Owner,10.91,3198.0,197.0,7.0,4,2100000
30000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,2,540000
60000,LPG,Individual,Manual,Second Owner,17.8,1086.0,63.0,5.0,8,175000
44000,Diesel,Individual,Automatic,First Owner,17.01,1582.0,126.2,5.0,2,1150000
5000,Petrol,Individual,Manual,First Owner,22.05,796.0,47.3,5.0,0,350000
18000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,1,690000
80000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,5,535000
100000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,4,730000
19000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,4,280000
33000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,1,650000
162000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,7.0,8,520000
65000,Petrol,Individual,Manual,Second Owner,20.14,1197.0,81.86,5.0,0,360000
170000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,9,250000
40000,Diesel,Individual,Manual,First Owner,21.66,1498.0,108.62,5.0,3,575000
120000,Diesel,Individual,Manual,Third Owner,19.09,1396.0,69.0,5.0,8,170000
53000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,3,711000
90000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,7,250000
35000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,3,675000
50000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,4,325000
20000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,4,250000
38000,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.0,5.0,1,740000
73000,Petrol,Dealer,Automatic,First Owner,12.0,2354.0,187.4,5.0,3,1750000
28050,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,5.0,3,800000
58000,Petrol,Dealer,Automatic,First Owner,12.0,2354.0,187.4,5.0,3,1825000
58000,Diesel,Dealer,Automatic,First Owner,17.6,2179.0,153.86,7.0,3,1295000
69000,Diesel,Dealer,Manual,First Owner,19.87,1461.0,83.8,5.0,6,425000
70000,Diesel,Dealer,Automatic,First Owner,12.0,2987.0,224.0,7.0,4,4090000
40000,Diesel,Dealer,Automatic,First Owner,17.6,1582.0,126.2,5.0,5,910000
142000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,9,325000
22947,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,4,500000
30000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,7,300000
7672,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,4,270000
36659,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,10,160000
60000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,8.0,4,210000
120000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,6,880000
39000,Petrol,Individual,Manual,First Owner,16.9,1061.0,64.9,5.0,10,150000
45000,Diesel,Individual,Automatic,First Owner,18.49,1493.0,100.0,7.0,5,775000
70000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,11,160000
100000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,8,220000
48000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,3,670000
35000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,2,780000
23000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,3,515000
14000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,3,800000
60000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,6,850000
60000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,7,200000
150000,Diesel,Individual,Manual,Third Owner,19.4,1422.0,70.0,5.0,12,140000
80000,Petrol,Individual,Automatic,Second Owner,17.01,1591.0,121.3,5.0,4,800000
35000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,7,250000
44500,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,3,800000
60000,Diesel,Individual,Manual,Third Owner,26.21,1248.0,88.5,5.0,5,600000
120000,Diesel,Individual,Manual,Third Owner,21.8,1461.0,78.0,5.0,8,250000
80000,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0,4,500000
9900,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,8.0,1,750000
68000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,6,650000
60000,Diesel,Individual,Manual,First Owner,21.9,1498.0,98.6,7.0,4,950000
110000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,10.0,5,580000
10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,1,640000
80000,Diesel,Individual,Automatic,First Owner,11.79,2179.0,120.0,8.0,6,800000
30000,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0,9,347000
120000,Diesel,Individual,Manual,Third Owner,15.1,2179.0,140.0,7.0,6,1000000
35000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,4,300000
40000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,3,493000
60000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,6,370000
90000,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,73.9,5.0,12,250000
20000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,3,300000
40000,Petrol,Individual,Automatic,First Owner,24.04,999.0,67.0,5.0,3,450000
124316,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,5.0,10,185000
6544,Diesel,Individual,Manual,First Owner,20.0,1497.0,115.0,5.0,1,1225000
50000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,8.0,5,1000000
10000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,4,600000
50000,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.87,7.0,2,1100000
30000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,5.0,5,360000
69000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,8,285000
49600,Diesel,Individual,Manual,Second Owner,25.32,1198.0,77.0,6.0,4,350000
30000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,12,130000
198000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,8.0,4,500000
80000,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,5.0,10,350000
19000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0,1,685000
5000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,5.0,0,399000
10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,3,525000
40000,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,7.0,3,765000
97000,Diesel,Individual,Manual,Third Owner,22.9,1248.0,74.0,5.0,8,450000
30000,Petrol,Individual,Manual,First Owner,19.69,1198.0,67.04,5.0,6,390000
120000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,3,940000
120000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,7,650000
103994,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1399.0,68.0,5.0,8,320000
70000,Petrol,Individual,Manual,Second Owner,13.4,1794.0,125.0,5.0,17,145000
70000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,3,670000
115000,Diesel,Individual,Manual,Fourth & Above Owner,21.5,1248.0,88.8,5.0,9,350000
178000,Diesel,Individual,Manual,Second Owner,22.3,1248.0,74.0,5.0,8,285000
40000,Petrol,Individual,Manual,Third Owner,19.0,998.0,67.1,5.0,9,300000
80000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,9,300000
98000,Diesel,Individual,Automatic,Fourth & Above Owner,12.07,2967.0,241.4,7.0,11,810000
118000,Diesel,Individual,Manual,Second Owner,16.8,1405.0,62.0,5.0,11,90000
100000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,16,100000
120000,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,5.0,11,90000
120000,Diesel,Individual,Manual,Second Owner,13.5,2609.0,115.0,5.0,7,459999
217000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,8.0,11,525000
65000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,9,250000
41000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,8,300000
120000,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.2,5.0,15,130000
70000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,9,199000
90000,Diesel,Individual,Manual,Second Owner,20.46,1461.0,83.8,5.0,8,545000
80000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.8,7.0,6,570000
120000,Petrol,Individual,Manual,Second Owner,16.9,1497.0,100.0,5.0,14,150000
100000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,11,114999
35000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,2,450000
5000,Petrol,Individual,Manual,First Owner,20.0,999.0,72.0,7.0,1,600000
110000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,4,610000
20000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,3,690000
15000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5.0,2,790000
40000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,6,254999
41000,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,5.0,4,500000
100000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,9,340000
110000,Diesel,Individual,Manual,Third Owner,13.6,2523.0,63.0,7.0,13,245000
120000,Diesel,Individual,Manual,Third Owner,17.8,1399.0,67.0,5.0,8,340000
35008,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,12,221000
31100,Petrol,Dealer,Manual,First Owner,22.7,799.0,53.64,5.0,3,270000
42312,Diesel,Dealer,Manual,First Owner,24.4,1120.0,71.0,5.0,6,455000
72000,Petrol,Dealer,Manual,First Owner,17.6,1496.0,88.7,5.0,9,300000
54891,Diesel,Dealer,Manual,First Owner,23.59,1364.0,67.04,5.0,6,480000
30000,Diesel,Individual,Automatic,First Owner,22.0,1582.0,126.2,5.0,2,1000000
44000,Diesel,Dealer,Automatic,First Owner,22.69,1995.0,190.0,5.0,3,2600000
18890,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,7.0,3,1850000
75010,Diesel,Dealer,Automatic,First Owner,13.73,1995.0,148.0,5.0,7,1000000
100000,Diesel,Dealer,Manual,First Owner,23.08,1461.0,63.1,5.0,8,245000
4337,Petrol,Dealer,Automatic,First Owner,18.9,1197.0,82.0,5.0,1,625000
14495,Petrol,Dealer,Manual,First Owner,18.78,999.0,75.0,5.0,2,560000
24000,Diesel,Dealer,Manual,First Owner,15.1,2179.0,152.87,7.0,2,1475000
83585,Diesel,Dealer,Manual,First Owner,21.43,1364.0,87.2,5.0,10,425000
31000,Petrol,Dealer,Automatic,Second Owner,17.21,1197.0,103.6,5.0,6,550000
100000,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.8,7.0,4,1475000
48406,Diesel,Dealer,Manual,First Owner,19.87,1461.0,83.8,5.0,3,750000
56239,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0,4,570000
33243,Petrol,Dealer,Manual,First Owner,21.4,1197.0,83.1,5.0,5,585000
26000,Petrol,Dealer,Automatic,First Owner,19.0,1199.0,88.7,5.0,4,600000
120000,Petrol,Individual,Manual,Second Owner,17.19,1197.0,81.86,5.0,4,530000
15858,Petrol,Individual,Manual,First Owner,13.8,1299.0,70.0,5.0,15,150000
15000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,3,310000
50000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,9.0,6,500000
60000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,5.0,7,200000
35000,Diesel,Individual,Manual,First Owner,21.04,1461.0,83.8,7.0,2,900000
90000,Diesel,Individual,Manual,Second Owner,12.8,1489.0,35.5,5.0,20,75000
50000,Petrol,Individual,Manual,First Owner,20.4,1197.0,83.11,5.0,5,400000
110000,Diesel,Individual,Manual,First Owner,24.5,1498.0,98.6,7.0,5,650000
87847,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,5,480000
35000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,11,140000
29000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,3,380000
20000,Diesel,Individual,Manual,First Owner,19.09,1405.0,69.01,5.0,4,440000
15000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,2,630000
40000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,3,250000
17000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,11,120000
120000,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.8,5.0,8,287000
