km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,age,selling_price
131000,Diesel,Individual,Manual,Fourth & Above Owner,20.54,1598.0,103.6,5.0,9,280000
28000,Petrol,Individual,Manual,Second Owner,17.0,1198.0,108.5,5.0,2,595000
100000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,7,140000
68609,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,5.0,4,515000
188000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,6,409999
66693,Petrol,Dealer,Manual,First Owner,25.17,799.0,53.3,5.0,4,300000
20000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,2,560000
26000,Diesel,Dealer,Manual,First Owner,23.0,1498.0,98.96,5.0,1,1050000
120000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,8.0,12,370000
15000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,2,610000
50000,Diesel,Individual,Automatic,First Owner,17.05,1995.0,184.0,5.0,9,1000000
120000,Diesel,Individual,Manual,Second Owner,13.0,2489.0,95.0,8.0,9,180000
46951,Petrol,Individual,Manual,First Owner,18.5,796.0,53.0,5.0,20,86000
100000,Petrol,Individual,Automatic,Second Owner,15.74,1591.0,121.3,5.0,7,450000
33360,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5.0,2,925000
49000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,5.0,7,315000
120000,Diesel,Individual,Automatic,Second Owner,22.32,1582.0,126.3,5.0,7,509999
144000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,11,180000
60000,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,8.0,18,350000
50000,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,9.0,5,650000
60000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,6,196000
120000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,10.0,7,454000
110000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,3,650000
40000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,11,130000
380000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,10,260000
52000,Diesel,Dealer,Automatic,First Owner,12.55,2982.0,168.5,7.0,4,1750000
110000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,6,450000
91000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,5.0,10,310000
50000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,4,400000
40000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,3,780000
25000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,4,350000
91182,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,4,700000
80000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,8.0,8,320000
60000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,3,715000
140000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,5,850000
78000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,4,700000
40000,Diesel,Individual,Automatic,Second Owner,19.7,2143.0,134.1,5.0,4,1859000
90000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,8,750000
120000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,2,500000
63982,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,5.0,3,850000
1300,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,1,325000
30000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,2,465000
37944,Diesel,Individual,Manual,First Owner,18.4,1248.0,75.0,5.0,10,250000
29000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,3,380000
181491,Diesel,Dealer,Manual,First Owner,13.5,2477.0,175.56,7.0,7,950000
100000,Petrol,Individual,Automatic,Second Owner,11.7,2354.0,177.6,5.0,11,400000
90000,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.0,5.0,9,180000
33003,Petrol,Individual,Manual,First Owner,15.7,1172.0,67.0,5.0,4,265000
90000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,8,170000
26000,Petrol,Dealer,Automatic,First Owner,19.0,1199.0,88.7,5.0,4,600000
70000,LPG,Individual,Manual,Second Owner,13.45,1086.0,62.1,5.0,8,185000
85000,LPG,Individual,Manual,First Owner,13.45,1086.0,62.1,5.0,5,300000
90000,Diesel,Individual,Manual,Third Owner,19.4,1405.0,70.0,5.0,8,175000
85568,Diesel,Dealer,Manual,First Owner,18.5,1399.0,68.0,5.0,10,185000
110000,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,5.0,3,400000
80000,Petrol,Individual,Manual,First Owner,16.2,995.0,62.1,5.0,8,170000
120000,Diesel,Individual,Manual,Third Owner,15.96,2523.0,62.1,9.0,7,500000
50000,Diesel,Individual,Manual,First Owner,25.44,936.0,56.3,5.0,6,220000
230000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5.0,7,229999
20000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,1,950000
35000,Petrol,Individual,Manual,First Owner,17.0,1497.0,118.0,5.0,11,350000
35000,Diesel,Individual,Manual,First Owner,21.13,1498.0,108.6,5.0,2,900000
77000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,8,432000
38000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,4,392000
9656,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,356000
68000,Petrol,Individual,Manual,Second Owner,23.84,1199.0,84.0,5.0,3,328000
30000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,5,320000
100000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,10,160000
110000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,10,250000
15000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,6,204999
60000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,3,690000
120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,10,320000
35000,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,8.0,2,1200000
53523,Petrol,Dealer,Manual,First Owner,16.84,1193.0,64.4,5.0,14,110000
120000,Diesel,Individual,Manual,Fourth & Above Owner,14.0,2498.0,112.0,8.0,8,350000
110000,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,5.0,8,150000
40000,Petrol,Individual,Manual,First Owner,21.1,1197.0,85.8,5.0,9,215000
7800,Petrol,Individual,Manual,First Owner,17.5,1199.0,88.7,5.0,2,850000
70000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,5.0,9,165000
90000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,3,640000
30000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,3,580000
135000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,8.0,10,265000
80000,Diesel,Individual,Manual,Second Owner,12.55,2982.0,168.5,7.0,6,1700000
70000,Diesel,Individual,Manual,Third Owner,15.7,1405.0,70.0,5.0,10,150000
70000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,14,120000
80000,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,5.0,10,254999
95000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,3,580000
40000,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,5.0,10,120000
70000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,9,170000
83000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,6,475000
115717,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,9.0,7,500000
32000,Diesel,Individual,Manual,First Owner,16.3,1956.0,170.0,5.0,3,1511000
120000,Diesel,Individual,Manual,Third Owner,20.54,1598.0,103.6,5.0,10,320000
248200,Diesel,Individual,Manual,Second Owner,16.1,1405.0,70.0,5.0,16,80000
80000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.06,5.0,6,318000
49060,Diesel,Individual,Manual,First Owner,22.0,1498.0,108.495,5.0,3,650000
25000,Petrol,Individual,Manual,First Owner,25.4,624.0,37.5,4.0,5,165000
66000,Petrol,Individual,Manual,First Owner,14.7,796.0,37.0,8.0,7,150000
110000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,9,122000
10000,Diesel,Individual,Manual,First Owner,20.8,1493.0,113.4,5.0,1,643000
80000,Diesel,Individual,Manual,First Owner,16.1,1405.0,70.0,5.0,8,185000
67000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7.0,4,745000
80000,Petrol,Individual,Manual,Third Owner,17.92,1086.0,62.1,5.0,12,140000
79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0,7,750000
80000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.06,5.0,5,210000
70000,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,5.0,4,350000
150000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,8,325000
72000,Diesel,Individual,Manual,First Owner,21.5,1248.0,88.8,5.0,8,600000
120000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,11,240000
120000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,14,120000
40000,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,5.0,8,250000
40000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,4,550000
32995,Petrol,Dealer,Automatic,First Owner,20.52,1197.0,81.8,5.0,2,445000
80000,Petrol,Individual,Manual,Second Owner,15.1,1196.0,73.0,5.0,7,275000
10000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,121.31,5.0,1,885000
30000,Diesel,Individual,Manual,First Owner,17.1,1956.0,170.0,5.0,3,1325000
35000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,2,800000
167000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,17,55000
34000,Petrol,Individual,Manual,Second Owner,17.5,1373.0,91.1,7.0,4,660000
40000,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5.0,3,370000
60000,Diesel,Individual,Automatic,First Owner,16.73,1995.0,218.0,5.0,10,1000000
49000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,3,610000
93331,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,12,120000
20000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,4,520000
40000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,6,475000
50000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,9,210000
101903,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,8.0,8,560000
40000,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5.0,4,515000
187000,Diesel,Dealer,Manual,Second Owner,17.8,1399.0,68.0,5.0,10,180000
20000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,8,275000
25000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,10,180000
60000,Petrol,Individual,Manual,Third Owner,16.51,1586.0,103.2,5.0,7,295000
120000,Diesel,Individual,Manual,Third Owner,22.32,1582.0,126.32,5.0,8,350000
60000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,4,350000
75000,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0,5,509999
60000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,5,409999
110000,Diesel,Individual,Automatic,Second Owner,11.79,2179.0,120.0,8.0,11,365000
94000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,75.0,5.0,10,311000
72500,Diesel,Individual,Automatic,Second Owner,23.3,1984.0,150.0,5.0,7,1200000
160000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,5,550000
30000,Diesel,Individual,Automatic,First Owner,12.4,1999.0,147.9,5.0,1,1900000
129000,Diesel,Individual,Manual,Third Owner,21.43,1364.0,87.2,5.0,5,780000
5000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,1,500000
18000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,7,235000
80000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,7,200000
30000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,3,600000
35000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,3,640000
26442,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,3,270000
80000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,10,240000
162000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,7.0,8,520000
33000,Petrol,Dealer,Automatic,Second Owner,14.7,1798.0,177.5,5.0,3,1600000
80000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0,4,380000
50000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,82.0,5.0,6,380000
100000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,8.0,5,850000
103000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,8,250000
20000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,5.0,2,500000
52000,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,5.0,4,675000
50000,Diesel,Dealer,Manual,First Owner,24.52,1248.0,88.5,7.0,1,925000
90000,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,7.0,8,200000
70000,Diesel,Individual,Manual,First Owner,20.65,1248.0,88.7,5.0,2,575000
35582,Petrol,Dealer,Manual,First Owner,18.5,1197.0,82.85,5.0,7,455999
46000,Petrol,Individual,Manual,First Owner,18.2,1199.0,84.8,5.0,7,229999
47000,Petrol,Dealer,Manual,Second Owner,16.02,1373.0,93.7,7.0,2,775000
25000,Petrol,Dealer,Manual,First Owner,18.16,1196.0,86.8,5.0,9,245000
135000,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.76,5.0,8,335000
120000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5.0,5,615000
45000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,3,660000
2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0,2,2475000
35000,CNG,Individual,Manual,Second Owner,26.6,998.0,58.16,5.0,4,310000
214000,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5.0,11,340000
30000,Petrol,Individual,Manual,Third Owner,17.3,993.0,60.0,5.0,18,75000
90000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,12,135000
70000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5.0,7,280000
60000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,6,280000
80000,Diesel,Individual,Manual,First Owner,25.01,1498.0,89.75,5.0,5,590000
10000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,1,600000
30000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,3,440000
50000,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,5.0,10,180000
140000,Diesel,Individual,Manual,First Owner,20.5,1598.0,103.5,5.0,8,295000
38817,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,2,740000
50000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,4,475000
60000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,10,200000
120000,Diesel,Individual,Manual,Third Owner,23.0,1396.0,90.0,5.0,10,215000
25000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,5,600000
40000,Diesel,Individual,Automatic,Second Owner,17.9,2143.0,136.0,5.0,4,1850000
80000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,12,95000
52000,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,3,400000
50000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,4,550000
110000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,4,250000
54000,Diesel,Individual,Manual,Second Owner,18.4,1248.0,75.0,5.0,9,130000
35000,Diesel,Individual,Automatic,Second Owner,17.68,1968.0,174.33,5.0,7,2000000
45000,Petrol,Individual,Manual,Second Owner,23.84,1199.0,84.0,5.0,2,480000
57000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,5,575000
10000,Petrol,Dealer,Automatic,First Owner,23.1,998.0,67.04,5.0,4,434999
120000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,5.0,4,900000
56290,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,3,450000
200400,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,10,187000
120000,Diesel,Individual,Manual,Third Owner,14.8,1998.0,68.0,5.0,12,165000
49000,Petrol,Individual,Manual,First Owner,15.04,1598.0,103.6,5.0,9,375000
140000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,9,160000
90000,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,5.0,10,160000
85000,Diesel,Individual,Manual,First Owner,20.65,1248.0,88.7,5.0,3,400000
70000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.05,5.0,5,292000
25000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,2,600000
10000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,1,650000
140000,Petrol,Individual,Manual,First Owner,17.7,1497.0,78.0,5.0,13,210000
19000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,3,575000
47000,Petrol,Dealer,Manual,First Owner,21.1,814.0,55.2,5.0,4,275000
27000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,7,250000
45000,Petrol,Individual,Manual,First Owner,25.4,624.0,38.0,4.0,8,60000
90000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,10,200000
70000,Petrol,Individual,Manual,Third Owner,17.19,1197.0,81.86,5.0,5,590000
90000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,5,610000
47000,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,9,190000
100000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,9,210000
2000,Petrol,Dealer,Manual,First Owner,20.7,1197.0,81.86,5.0,0,775000
60000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,3,480000
120000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,13,210000
28000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,3,290000
120000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5.0,10,180000
10000,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5.0,1,500000
80000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.8,5.0,5,416000
220000,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,5.0,9,220000
20000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,4,220000
100000,Diesel,Individual,Manual,Third Owner,14.8,1998.0,68.0,5.0,21,155000
120000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,3,635000
70000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,3,735000
135000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.01,5.0,5,409999
40000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.05,5.0,3,550000
35000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5.0,2,700000
30000,Diesel,Individual,Automatic,First Owner,9.0,1984.0,181.0,5.0,6,2500000
70000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,8,180000
114000,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,7.0,2,650000
120000,Diesel,Individual,Manual,First Owner,23.5,1498.0,88.7,5.0,8,390000
30000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,3,525000
5000,Petrol,Individual,Automatic,First Owner,20.7,1197.0,81.86,5.0,0,675000
120000,Diesel,Individual,Manual,Third Owner,19.09,1396.0,69.0,5.0,12,100000
55000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,3,480000
22000,Diesel,Individual,Manual,First Owner,21.03,1461.0,65.0,5.0,2,750000
110000,Diesel,Individual,Manual,Third Owner,16.8,1405.0,62.0,5.0,13,80000
120000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,8,341000
80000,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.2,5.0,4,800000
110000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5.0,4,400000
86000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,8.0,8,310000
120000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,5.0,11,310000
90000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,3,450000
20000,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,7.0,4,850000
80000,Diesel,Individual,Manual,Second Owner,15.4,2179.0,120.0,7.0,5,950000
80000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,6,229999
60000,Diesel,Individual,Automatic,First Owner,16.55,1968.0,147.51,5.0,6,1500000
28161,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,5,600000
70000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,4,480000
80000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,3,660000
143000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,10,240000
80000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5.0,7,200000
70000,Diesel,Individual,Manual,Third Owner,25.44,936.0,56.3,5.0,6,160000
30000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,6,550000
135000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,5.0,13,120000
375000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,9,650000
168000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,8.0,9,550000
52269,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,5,1100000
49185,Petrol,Dealer,Manual,First Owner,16.8,1497.0,116.4,5.0,8,428000
10000,Petrol,Individual,Manual,First Owner,20.52,1197.0,81.8,5.0,1,490000
15000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,1,550000
120000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,4,625000
35000,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,4,200000
30000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5.0,2,600000
25000,Diesel,Individual,Automatic,Second Owner,15.17,1968.0,181.0,5.0,2,2200000
12000,Diesel,Individual,Manual,First Owner,20.37,1461.0,108.45,5.0,2,1265000
44391,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,12,180000
40000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,3,750000
50000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,8,420000
28182,Petrol,Trustmark Dealer,Automatic,First Owner,14.3,1598.0,103.52,5.0,4,675000
70000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,14,270000
6001,Petrol,Dealer,Manual,First Owner,15.9,1496.0,120.69,5.0,2,640000
58000,Diesel,Dealer,Manual,Second Owner,16.8,1493.0,110.0,5.0,13,212000
120000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,7,530000
110000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.0,7.0,7,910000
120000,Diesel,Individual,Manual,First Owner,11.68,2498.0,112.0,7.0,8,320000
50000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,5,440000
80000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,11,130000
40000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,8,270000
80000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,3,450000
30000,Petrol,Individual,Manual,First Owner,15.29,1591.0,121.3,5.0,4,700000
45000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.06,5.0,7,409999
25000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,2,720000
80000,Diesel,Individual,Manual,Fourth & Above Owner,22.07,1199.0,73.9,5.0,10,275000
100000,Petrol,Individual,Manual,First Owner,17.7,1497.0,78.0,5.0,12,250000
40000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,2,500000
160000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,7,305000
57000,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,5.0,5,450000
30000,CNG,Individual,Manual,First Owner,21.94,1196.0,63.0,5.0,3,390000
75000,Petrol,Individual,Manual,First Owner,17.7,1497.0,78.0,5.0,12,280000
19000,Petrol,Individual,Manual,First Owner,18.78,999.0,75.0,5.0,2,565000
70000,Diesel,Individual,Manual,Third Owner,15.4,2179.0,120.0,7.0,5,900000
100000,Diesel,Individual,Manual,Third Owner,16.1,1405.0,70.0,5.0,13,130000
35000,Diesel,Individual,Manual,Second Owner,25.47,1248.0,88.5,7.0,2,875000
25000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,8,350000
95000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.57,7.0,7,600000
53319,Diesel,Dealer,Manual,First Owner,25.44,936.0,56.3,5.0,4,375000
80000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,4,750000
130000,Petrol,Individual,Manual,First Owner,13.0,1343.0,90.0,5.0,15,55000
120000,Diesel,Individual,Manual,Second Owner,13.5,2179.0,115.0,5.0,8,370000
25000,Petrol,Individual,Manual,Second Owner,16.84,1193.0,64.4,5.0,12,85000
10000,Petrol,Individual,Automatic,First Owner,23.1,998.0,67.04,5.0,3,450000
80000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0,5,450000
15858,Petrol,Individual,Manual,First Owner,13.8,1299.0,70.0,5.0,15,150000
165000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,6,825000
72000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,6,320000
20000,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.4,5.0,5,625000
120000,Diesel,Individual,Manual,Third Owner,23.2,1248.0,73.94,5.0,4,350000
70000,Petrol,Individual,Manual,Third Owner,17.5,1298.0,85.8,5.0,9,275000
15000,Petrol,Individual,Automatic,First Owner,19.0,1199.0,88.76,5.0,1,680000
10000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,1,610000
70000,Petrol,Individual,Manual,First Owner,17.3,1497.0,117.3,7.0,3,600000
80000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,21,80000
30000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,3,400000
71000,Petrol,Individual,Manual,First Owner,16.1,1197.0,85.0,5.0,11,229999
73840,Petrol,Individual,Manual,First Owner,15.04,1598.0,103.6,5.0,9,227000
17000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,11,120000
